headline,date,url,relevant_tickers,summary,source,wayback_url,matched_term,relevance_score
"UnitedHealth Group Schedules First Quarter Earnings Release and 
      Conference Call for April 17, 2018",06/14/2018,https://web.archive.org/web/20180614232755/https://www.marketwatch.com/story/unitedhealth-group-schedules-first-quarter-earnings-release-and-conference-call-for-april-17-2018-2018-03-21,['UNH'],,MarketWatch,https://web.archive.org/web/20180614232755/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Group (UNH) Stock Moves -0.24%: What You Should Know,05/29/2019,https://web.archive.org/web/20190529065719/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20190529065719/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.3
Lyfebulb And UnitedHealth Group Launch Second Annual Innovation Challenge For Patient Entrepreneurs,05/23/2019,https://web.archive.org/web/20190523070448/https://www.thestreet.com/quote/UNH.html,['UNH'],,The Street,https://web.archive.org/web/20190523070448/https://www.thestreet.com/quote/UNH.html,UnitedHealth,3.3
DOJ Hits UnitedHealth With Second Lawsuit in a Month,05/20/2017,https://web.archive.org/web/20170520024001/https://www.thestreet.com/quote/UNH.html,['UNH'],,The Street,https://web.archive.org/web/20170520024001/https://www.thestreet.com/quote/UNH.html,UnitedHealth,3.3
A Rising Share Price Has Us Looking Closely At UnitedHealth Group Incorporated's (NYSE:UNH) P/E Ratio,04/27/2020,https://web.archive.org/web/20200427180708/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20200427180708/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
UnitedHealth profit rises as it exits exchanges,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth profits rise as it exits exchanges,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth's health plans were 'real star' of Q1; Optum revenues grew slower than consensus: Mizuho,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth raises 2017 revenue view to $200 billion,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Q1 revenue $48.7 bln vs. $44.5 bln year ago,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Earnings: What to expect,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Earnings: What to Watch,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
Post Earnings Coverage as UnitedHealth Group Quarterly Revenue Grew 9.4%; Adjusted EPS Soared 31%,04/27/2017,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/story/post-earnings-coverage-as-unitedhealth-group-quarterly-revenue-grew-94-adjusted-eps-soared-31-2017-04-20,['UNH'],,MarketWatch,https://web.archive.org/web/20170427012236/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
Healthy Q1 Earnings at UnitedHealth: ETFs to Watch,04/25/2018,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.3
UNH Stock Rose ~3.5% on Stellar 1Q18 Performance: What’s Next?,04/25/2018,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,UNH,3.3
Recommendations for UNH Stock after Its 1Q18 Results: All ‘Buy’,04/25/2018,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20180425152949/https://www.zacks.com/stock/quote/UNH,UNH,3.3
UnitedHealth Solid Q1 Earnings Put These ETFs in Focus,04/24/2016,https://web.archive.org/web/20160424180501/http://www.zacks.com:80/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20160424180501/http://www.zacks.com:80/stock/quote/UNH,UnitedHealth,3.3
UnitedHealth Group’s 1Q16 Earnings Are Out: Here’s What the Conference Said,04/24/2016,https://web.archive.org/web/20160424180501/http://www.zacks.com:80/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20160424180501/http://www.zacks.com:80/stock/quote/UNH,UnitedHealth,3.3
How to Trade UnitedHealth Following Earnings Beat,04/20/2020,https://web.archive.org/web/20200420101651/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20200420101651/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
SEM vs. UNH: Which Stock Should Value Investors Buy Now?,04/18/2020,https://web.archive.org/web/20200418205926/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200418205926/https://www.marketwatch.com/investing/stock/unh,UNH,3.3
Healthcare ETFs in Focus Post UnitedHealth's Q1 Earnings,04/18/2020,https://web.archive.org/web/20200418205926/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200418205926/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Q1 products revenue $4.99 bln vs. $4.32 bln; FactSet consensus $7.76 bln,04/16/2020,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Q1 revenue $64.42 bln vs. $60.31 bln a year ago; FactSet consensus $64.22 bln,04/16/2020,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"4 Top Stock Trades for Thursday: GS, C, ROKU, UNH",04/16/2020,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,UNH,3.3
Analysts Have Conflicting Sentiments on These Services Companies: UnitedHealth (UNH) and Teladoc (TDOC),04/16/2020,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
How UnitedHealth Earnings Are Standing Up to COVID-19,04/16/2020,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200416075816/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth Gains on Earnings, Netflix Reports After the Close, and More to Know for Tuesday",04/16/2019,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Boosts Profit Targets After Upbeat First Quarter,04/16/2019,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Q1 2020 Earnings Preview,04/15/2020,https://web.archive.org/web/20200415020741/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20200415020741/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.3
UnitedHealth Group: Buy Before Q1 2017 Earnings,04/12/2017,https://web.archive.org/web/20170412001047/http://www.marketwatch.com/investing/stock/UNH,['UNH'],,MarketWatch,https://web.archive.org/web/20170412001047/http://www.marketwatch.com/investing/stock/UNH,UnitedHealth,3.3
"UnitedHealth Group Schedules First Quarter Earnings Release and 
      Conference Call for April 18, 2017",04/12/2017,https://web.archive.org/web/20170412001047/http://www.marketwatch.com/story/unitedhealth-group-schedules-first-quarter-earnings-release-and-conference-call-for-april-18-2017-2017-03-22,['UNH'],,MarketWatch,https://web.archive.org/web/20170412001047/http://www.marketwatch.com/investing/stock/UNH,UnitedHealth,3.3
"Post-UNH Deal, Spotlight on Pharmacy Benefit Stocks",04/10/2015,https://web.archive.org/web/20150410220742/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150410220742/http://www.zacks.com:80/stock/quote/UNH?,UNH,3.3
UnitedHealth Group (UNH) Stock Moves -0.46%: What You Should Know,04/09/2019,https://web.archive.org/web/20190409100518/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20190409100518/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.3
"Fitch Places UnitedHealth Group's Ratings on Negative Watch Following 
      Announcement of Acquisition",04/06/2015,http:///web/20150406005327/http://www.marketwatch.com/story/fitch-places-unitedhealth-groups-ratings-on-negative-watch-following-announcement-of-acquisition-2015-03-30,['UNH'],,MarketWatch,https://web.archive.org/web/20150406005327/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth Group Schedules First Quarter Results Earnings Release 
      and Conference Call for April 16, 2015",04/06/2015,http:///web/20150406005327/http://www.marketwatch.com/story/unitedhealth-group-schedules-first-quarter-results-earnings-release-and-conference-call-for-april-16-2015-2015-03-24,['UNH'],,MarketWatch,https://web.archive.org/web/20150406005327/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth CEO: Tech will rein in health-sector costs — and maybe growth, too",04/03/2018,https://web.archive.org/web/20180403125021/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180403125021/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
"UnitedHealth Group Schedules First Quarter Earnings Release and 
      Conference Call for April 19, 2016",04/02/2016,http:///web/20160402234433/http://www.marketwatch.com/story/unitedhealth-group-schedules-first-quarter-earnings-release-and-conference-call-for-april-19-2016-2016-03-22,['UNH'],,MarketWatch,https://web.archive.org/web/20160402234433/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Group (UNH) Dips More Than Broader Markets: What You Should Know,03/31/2019,https://web.archive.org/web/20190331171353/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20190331171353/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Group Reports Higher Revenue in Latest Quarter,03/29/2020,https://web.archive.org/web/20200329083645/https://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20200329083645/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
Interesting UNH Put And Call Options For May 1st - Stock Options Channel,03/14/2015,https://web.archive.org/web/20150314191917/http://www.zacks.com:80/stock/quote/unh,['UNH'],,Zacks,https://web.archive.org/web/20150314191917/http://www.zacks.com:80/stock/quote/unh,UNH,3.3
Why You Might Be Interested In UnitedHealth Group Incorporated (NYSE:UNH) For Its Upcoming Dividend,03/11/2020,https://web.archive.org/web/20200311151155/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20200311151155/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
"A.M. Best Assigns Ratings to UnitedHealth Group Incorporated’s New 
      Senior Unsecured Notes",03/04/2016,http:///web/20160304021721/http://www.marketwatch.com/story/am-best-assigns-ratings-to-unitedhealth-group-incorporateds-new-senior-unsecured-notes-2016-02-24,['UNH'],,MarketWatch,https://web.archive.org/web/20160304021721/http://www.marketwatch.com:80/investing/stock/unh?,UnitedHealth,3.3
Earnings Review - UnitedHealth,02/08/2015,http:///web/20150208034432/http://www.marketwatch.com/story/earnings-review---unitedhealth-2015-02-03,['UNH'],,MarketWatch,https://web.archive.org/web/20150208034432/http://www.marketwatch.com:80/investing/stock/UNH,UnitedHealth,3.3
"W-Street Earnings Beat: New Research on eBay Inc., SanDisk, UnitedHealth, Northern Trust and U.S. Bancorp",02/08/2015,http:///web/20150208034432/http://www.marketwatch.com/story/w-street-earnings-beat-new-research-on-ebay-inc-sandisk-unitedhealth-northern-trust-and-us-bancorp-2015-01-22,['UNH'],,MarketWatch,https://web.archive.org/web/20150208034432/http://www.marketwatch.com:80/investing/stock/UNH,UnitedHealth,3.3
UnitedHealth profit hurt by losses from ACA,02/01/2016,http:///web/20160201162226/http://www.marketwatch.com/story/unitedhealth-profit-hurt-by-losses-from-aca-2016-01-19,['UNH'],,MarketWatch,https://web.archive.org/web/20160201162226/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth profit falls as strong dollar weighs,02/01/2016,http:///web/20160201162226/http://www.marketwatch.com/story/unitedhealth-profit-falls-as-strong-dollar-weighs-2016-01-19,['UNH'],,MarketWatch,https://web.archive.org/web/20160201162226/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth quarterly earnings, revenue beat expectations",02/01/2016,http:///web/20160201162226/http://www.marketwatch.com/story/unitedhealth-quarterly-earnings-revenue-beat-expectations-2016-01-19,['UNH'],,MarketWatch,https://web.archive.org/web/20160201162226/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"CI, ESRX And UNH, 3 Health Services Stocks Pushing The Industry Lower",02/01/2016,https://web.archive.org/web/20160201162226/http://www.thestreet.com/story/13436274/1/ci-esrx-and-unh-3-health-services-stocks-pushing-the-industry-lower.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['UNH'],,MarketWatch,https://web.archive.org/web/20160201162226/http://www.marketwatch.com/investing/stock/unh,UNH,3.3
Free Post Earnings Research Report: UnitedHealth Group’s Revenue Grew 9.5%; EPS Soared 109.8%,01/23/2018,https://web.archive.org/web/20180123005447/https://finance.yahoo.com/quote/UNH/,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180123005447/https://finance.yahoo.com/quote/UNH/,UnitedHealth,3.3
[$$] UnitedHealth Says Tax Overhaul To Boost 2018 Earnings,01/23/2018,https://web.archive.org/web/20180123005447/https://finance.yahoo.com/quote/UNH/,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180123005447/https://finance.yahoo.com/quote/UNH/,UnitedHealth,3.3
Activision’s ‘Destiny 2’ is ‘struggling’ as gamers are unhappy over microtransactions: Analyst,01/23/2018,https://web.archive.org/web/20180123212023/https://www.cnbc.com/technology/,['UNH'],,CNBC,https://web.archive.org/web/20180123212023/https://www.cnbc.com/technology/,UNH,3.3
UnitedHealth Hits 52-Week High on Strong Q4 Earnings,01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UnitedHealth,3.3
Free Analyst Report for UNH,01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UNH,3.3
Jim Cramer`s Top Stock Picks: UNH URI HAR CY KEY - TheStreet.com,01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UNH,3.3
Uptrend Call Working As UnitedHealth Stock Rises 29.4% (UNH) - Comtex Smartrend(R),01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UnitedHealth,3.3
"UnitedHealth, Netflix jump; EBay earnings in focus",01/21/2015,http:///web/20150121152248/http://www.marketwatch.com/story/ibm-unitedhealth-in-focus-wednesday-2015-01-21,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth posts rise in quarterly profit, beating expectations",01/21/2015,http:///web/20150121152248/http://www.marketwatch.com/story/unitedhealth-posts-rise-in-quarterly-profit-beating-expectations-2015-01-21,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth tops expectations on revenue growth,01/21/2015,http:///web/20150121152248/http://www.marketwatch.com/story/unitedhealth-tops-expectations-on-revenue-growth-2015-01-21,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Group (UNH) Is Today's Unusual Social Activity Stock,01/21/2015,https://web.archive.org/web/20150121152248/http://www.thestreet.com/story/13017703/1/unitedhealth-group-unh-is-todays-unusual-social-activity-stock.html?puc=TSMKTWATCH&cm_ven=TSMKTWATCH,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
UnitedHealth Earnings Rise as Insurer Adjusts to Obamacare,01/21/2015,http:///web/20150121152248/http://www.marketwatch.com/story/unitedhealth-earnings-rise-as-insurer-adjusts-to-obamacare-2015-01-21,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"UnitedHealth's revenue, profit tops estimates",01/19/2017,http:///web/20170119164854/http://www.marketwatch.com/story/unitedhealths-revenue-profit-tops-estimates-2017-01-17,['UNH'],,MarketWatch,https://web.archive.org/web/20170119164854/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
Post Earnings Coverage as UnitedHealth Group Earnings Surged 56%,01/19/2017,http:///web/20170119164854/http://www.marketwatch.com/story/post-earnings-coverage-as-unitedhealth-group-earnings-surged-56-2017-01-18,['UNH'],,MarketWatch,https://web.archive.org/web/20170119164854/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.3
"Dow Giant UnitedHealth Hits Buy Zone On Earnings, 2018 Outlook",01/16/2018,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
Trump's Tax Cuts Will Boost UnitedHealth's 2018 Profits By $1.7 Billion,01/16/2018,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
"Strong Demand, Tax Reform Drive UnitedHealth Profits Higher",01/16/2018,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
UnitedHealth raises 2018 profit outlook citing tax benefits,01/16/2018,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,['UNH'],,Yahoo Finance,https://web.archive.org/web/20180116151639/https://finance.yahoo.com/quote/UNH,UnitedHealth,3.3
What to watch for in UnitedHealth's earnings,01/15/2019,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
UnitedHealth Needs a Positive Reaction to Earnings,01/15/2019,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
UnitedHealth Q4 Earnings Preview,01/15/2019,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190115095219/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
Have Insiders Been Selling UnitedHealth Group Incorporated (NYSE:UNH) Shares?,01/14/2019,https://web.archive.org/web/20190114020313/https://finance.yahoo.com/quote/UNH/,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190114020313/https://finance.yahoo.com/quote/UNH/,UnitedHealth,3.3
UnitedHealth's Q4 Earnings to Benefit From Higher Enrollment,01/12/2018,https://web.archive.org/web/20180112192905/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20180112192905/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.3
Analysts weigh in on UNH/SCAI deal,01/12/2017,https://web.archive.org/web/20170112033924/https://www.thestreet.com/quote/UNH.html,['UNH'],,The Street,https://web.archive.org/web/20170112033924/https://www.thestreet.com/quote/UNH.html,UNH,3.3
"Cramer Remix: I'm taking a stand against 'cautious,' unhelpful market commentary",01/05/2019,https://web.archive.org/web/20190105231749/https://www.cnbc.com/mad-money/,['UNH'],,CNBC,https://web.archive.org/web/20190105231749/https://www.cnbc.com/mad-money/,UNH,3.3
"A.M. Best Assigns Issue Credit Rating to UnitedHealth Group 
      Incorporated’s Forthcoming Senior Unsecured Notes",01/03/2017,http:///web/20170103182846/http://www.marketwatch.com/story/am-best-assigns-issue-credit-rating-to-unitedhealth-group-incorporateds-forthcoming-senior-unsecured-notes-2016-12-15,['UNH'],,MarketWatch,https://web.archive.org/web/20170103182846/http://www.marketwatch.com:80/investing/Stock/UNH,UnitedHealth,3.3
UnitedHealth Group Breaks Below 200-Day Moving Average - Notable for UNH - Dividend Channel,01/03/2016,https://web.archive.org/web/20160103050351/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20160103050351/http://www.zacks.com:80/stock/quote/UNH?,UnitedHealth,3.3
Buy UnitedHealth ahead of earnings? Does Caterpillar look...,01/01/2019,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
"UnitedHealth Group Schedules Fourth Quarter and Full Year 2018 Earnings Release and Conference Call for January 15, 2019",01/01/2019,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
UnitedHealth Group (UNH) Stock Sinks As Market Gains: What You Should Know,01/01/2019,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,['UNH'],,Yahoo Finance,https://web.archive.org/web/20190101080323/https://finance.yahoo.com/quote/unh,UnitedHealth,3.3
UnitedHealth sees 2016 revenue below estimates,01/01/2016,http:///web/20160101161319/http://www.marketwatch.com/story/unitedhealth-sees-2016-revenue-below-estimates-2015-11-30,['UNH'],,MarketWatch,https://web.archive.org/web/20160101161319/http://www.marketwatch.com:80/investing/stock/unh,UnitedHealth,3.3
"UnitedHealthcare Teams up With IRONKIDS to Sponsor Fun Run And Second 
      IRONKIDS® Keiki Dip-n-Dash",01/01/2016,http:///web/20160101161319/http://www.marketwatch.com/story/unitedhealthcare-teams-up-with-ironkids-to-sponsor-fun-run-and-second-ironkids-keiki-dip-n-dash-2015-10-07,['UNH'],,MarketWatch,https://web.archive.org/web/20160101161319/http://www.marketwatch.com:80/investing/stock/unh,UnitedHealth,3.3
"Analysts Offer Insights on Healthcare Companies: UnitedHealth (UNH), Sonnet BioTherapeutics Holdings (SONN) and Blueprint Medicines (BPMC)",12/03/2020,https://web.archive.org/web/20201203130356/https://www.marketwatch.com/investing/stock/UNH,['UNH'],,MarketWatch,https://web.archive.org/web/20201203130356/https://www.marketwatch.com/investing/stock/UNH,UnitedHealth,3.0
"A.M. Best Assigns Issue Credit Ratings to UnitedHealth Group 
      Incorporated’s Forthcoming New Senior Unsecured Notes",11/05/2017,https://web.archive.org/web/20171105174849/http://www.marketwatch.com/story/am-best-assigns-issue-credit-ratings-to-unitedhealth-group-incorporateds-forthcoming-new-senior-unsecured-notes-2017-10-18,['UNH'],,MarketWatch,https://web.archive.org/web/20171105174849/https://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.0
"Second Annual UnitedHealthcare IRONKIDS® 
      Chattanooga Fun Run Motivates Local Youth to Lead Active, Healthy 
      Lifestyles",07/11/2015,http:///web/20150711022323/http://www.marketwatch.com/story/second-annual-unitedhealthcare-ironkids-chattanooga-fun-run-motivates-local-youth-to-lead-active-healthy-lifestyles-2015-05-16,['UNH'],,MarketWatch,https://web.archive.org/web/20150711022323/http://www.marketwatch.com/investing/stock/UNH,UnitedHealth,3.0
Dow Analyst Moves: UNH,04/16/2019,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/story/dow-analyst-moves-unh-2019-04-15?mod=mw_quote_news,['UNH'],,MarketWatch,https://web.archive.org/web/20190416211704/https://www.marketwatch.com/investing/stock/unh,UNH,3.0
UnitedHealthcare to Continue Serving Arizonans Statewide Through the Department of Economic Security Division of Developmental Disabilities Health Plan,04/09/2019,https://web.archive.org/web/20190409100518/https://www.zacks.com/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20190409100518/https://www.zacks.com/stock/quote/UNH,UnitedHealth,3.0
"Short-term Underperformance Detected in Shares of Aetna in the Managed Health Care Industry (AET, HNT, HUM, CI, UNH) - Financial News Network Online - News Corner",02/18/2015,https://web.archive.org/web/20150218035537/http://www.zacks.com:80/stock/quote/UNH,['UNH'],,Zacks,https://web.archive.org/web/20150218035537/http://www.zacks.com:80/stock/quote/UNH,UNH,3.0
"Best Relative Performance in the Managed Health Care Industry Detected in Shares of UnitedHealth (UNH, HNT, MOH, CI, CNC) - Financial News Network Online - News Corner",01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UnitedHealth,3.0
"Relatively Good Performance Detected in Shares of UnitedHealth in the Managed Health Care Industry (UNH, AET, HUM, CNC, CI) - Financial News Network Online - News Corner",01/23/2015,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,['UNH'],,Zacks,https://web.archive.org/web/20150123161231/http://www.zacks.com:80/stock/quote/UNH?,UnitedHealth,3.0
MarketWatch News on UNH,01/21/2015,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UNH,3.0
"UnitedHealth Group Schedules Fourth Quarter and Full Year Results 
      Earnings Release and Conference Call for January 21, 2015",01/21/2015,http:///web/20150121152248/http://www.marketwatch.com/story/unitedhealth-group-schedules-fourth-quarter-and-full-year-results-earnings-release-and-conference-call-for-january-21-2015-2014-12-23,['UNH'],,MarketWatch,https://web.archive.org/web/20150121152248/http://www.marketwatch.com/investing/stock/unh,UnitedHealth,3.0
